"OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","REPORTED_DATE","INCIDENT_ADDRESS","NEIGHBORHOOD_ID","IS_CRIME","IS_TRAFFIC"
"drug-poss-paraphernalia","drug-alcohol","1/2/2018 12:22:00 ","E 23RD AVE / N HUMBOLDT ST","city-park-west","true","false"
"traf-other","all-other-crimes","1/2/2018 2:15:00 ","W 38TH AVE / N SHERIDAN BLVD","west-highland","true","false"
"criminal-mischief-mtr-veh","public-disorder","1/1/2018 11:27:00 ","2100 BLK N ONEIDA ST","south-park-hill","true","false"
"theft-of-services","larceny","1/1/2018 11:40:00 ","601 E COLFAX AVE","north-capitol-hill","true","false"
"drug-cocaine-possess","drug-alcohol","1/1/2018 12:17:00 ","2000 BLOCK LARIMER ST","five-points","true","false"
"robbery-street","robbery","1/1/2018 7:00:00 ","1200 BLK 16TH ST","union-station","true","false"
"traffic-accident","traffic-accident","1/1/2018 10:47:00 ","W 14TH AVE / N FOX ST","civic-center","false","true"
"traf-other","all-other-crimes","1/2/2018 1:11:00 ","S QUEBEC ST / E IOWA AVE","washington-virginia-vale","true","false"
"drug-marijuana-possess","drug-alcohol","1/1/2018 8:50:00 ","8400 PENA BLVD","dia","true","false"
"criminal-trespassing","all-other-crimes","1/1/2018 1:37:00 ","1499 N BROADWAY ST","civic-center","true","false"
"theft-of-motor-vehicle","auto-theft","1/1/2018 3:44:00 ","1400 BLOCK N EMERSON ST","capitol-hill","true","false"
"traf-other","all-other-crimes","1/1/2018 11:21:00 ","5200 BLOCK N CHAMBERS RD","gateway-green-valley-ranch","true","false"
"traffic-accident","traffic-accident","1/2/2018 6:46:00 ","W 6TH AVE / N SHERIDAN BLVD","villa-park","false","true"
"criminal-mischief-mtr-veh","public-disorder","1/2/2018 8:52:00 ","2160 S HOLLY ST","goldsmith","true","false"
"traf-other","all-other-crimes","12/30/2017 10:27:00 ","1400 BLOCK N KNOX CT","west-colfax","true","false"
"theft-other","larceny","1/1/2018 10:28:00 ","672 S SHERMAN ST","washington-park-west","true","false"
"traf-other","all-other-crimes","1/1/2018 10:17:00 ","N FEDERAL BLVD / W COLFAX AVE","west-colfax","true","false"
"traffic-accident-hit-and-run","traffic-accident","12/31/2017 11:59:00 ","17TH ST / N BROADWAY ST","cbd","false","true"
"theft-of-motor-vehicle","auto-theft","1/1/2018 1:24:00 ",,"dia","true","false"
"theft-of-rental-property","white-collar-crime","1/1/2018 11:56:00 ","3870 N QUEBEC ST","stapleton","true","false"
"theft-parts-from-vehicle","theft-from-motor-vehicle","12/30/2017 1:51:00 ","2100 BLK E 13TH AVE","cheesman-park","true","false"
"traffic-accident","traffic-accident","1/1/2018 8:23:00 ","E 13TH AVE / N LINCOLN ST","capitol-hill","false","true"
"traffic-accident-hit-and-run","traffic-accident","1/1/2018 8:29:00 ","N HOLLY ST / E SMITH RD","northeast-park-hill","false","true"
"theft-of-motor-vehicle","auto-theft","1/1/2018 12:07:00 ","900 BLK N LOWELL BLVD","villa-park","true","false"
"traffic-accident-dui-duid","traffic-accident","1/1/2018 4:20:00 ","S QUITMAN ST / W WALSH PL","westwood","false","true"
"traffic-accident-hit-and-run","traffic-accident","1/1/2018 9:36:00 ","4800 BLOCK N SHERIDAN BLVD","regis","false","true"
"criminal-mischief-mtr-veh","public-disorder","1/1/2018 9:01:00 ","5090 N FEDERAL BLVD","chaffee-park","true","false"
"traf-other","all-other-crimes","1/1/2018 8:25:00 ","1500 BLOCK W ALAMEDA AVE","athmar-park","true","false"
"sex-aslt-rape","sexual-assault","1/1/2018 1:58:00 ",,"virginia-village","true","false"
